compressor_id,operating_hour,discharge_temperature_C,discharge_pressure_bar,inlet_pressure_bar,oil_temperature_C,power_consumption_kw,efficiency,env_sensor_unitless,rul_hours
1,256,73.63027310548793,25.214353353811422,1.2529070961944688,56.99068479350089,45.57816106527466,0.8038878883392692,1.2969845690386794,1456
1,264,75.98470073780844,27.600593089286463,1.2415355880553354,60.3197187033241,44.73069619703659,0.8150797631161945,1.2361552740766801,1448
1,272,71.43046468908094,26.53060097311217,1.2384060087637911,60.71133291819182,42.69429529889396,0.8148911986631101,1.0806654678447378,1440
1,280,72.49831505448856,26.178154364730382,1.2220415414194787,61.281336920127956,45.444363455271834,0.8294074404894834,0.8606959476255198,1432
1,288,69.63735552431945,25.797567972892686,1.213085354473002,59.928008967993925,45.74685460278895,0.7969942883550202,0.9764858532805349,1424
1,296,74.84138486125367,26.300774199638628,1.21449444433894,62.962914720313535,48.3031711005856,0.8191220566169671,0.7741428372298768,1416
1,304,69.99056235819741,25.63310957711974,1.2213710563747688,60.741868332560394,46.712767013311016,0.8233425262124336,0.7408876795319832,1408
1,312,71.62694101024634,25.6916291868884,1.2091771884244198,62.23000102390717,43.275963503918376,0.7928117734730094,0.7558039311229459,1400
1,320,71.98263257755154,25.827397202795705,1.2076635715695934,62.04003911687123,46.857936374693246,0.7955642935789115,0.9286924285953871,1392
1,328,71.10575771708972,26.874335304686525,1.1912086534661817,62.143779350151334,45.657401466196205,0.7948076817397727,0.6286343712723317,1384
1,336,72.32125745353072,26.12203149362011,1.1988926053563762,63.354824404260214,46.274789166212535,0.7792915982596161,0.6342320081436787,1376
1,344,71.63531654859325,25.63058355439789,1.2041216196225557,60.152094523438706,45.98830230747718,0.7949372549756867,0.6784472792432583,1368
1,352,76.94613592014822,26.795624398266675,1.1993102025233933,64.30141771593172,50.1889189703901,0.8203812683887727,0.6807414602056356,1360
1,360,75.30095699448046,25.54118595073283,1.1989994311761314,64.65666956341876,49.96758087113264,0.7762968914851922,0.6829408125832567,1352
1,368,70.85513719756929,25.80553466070214,1.19711331815234,62.5973620768568,49.55897535486107,0.7946087487570432,0.8209577613525203,1344
1,376,70.0809375826201,26.73651631109043,1.1860969082244164,64.44505001338965,53.12492808425599,0.7608410247219338,0.7815730500704828,1336
1,384,73.04637626765386,26.49263821854788,1.1999901123022194,64.54623637555339,50.334872820222614,0.7558162538626019,1.0871101323329249,1328
1,392,71.14755666668867,26.49570522873743,1.2079266592332825,63.00340675408883,54.00883743959108,0.7942197258311493,1.1067621999961434,1320
1,400,72.0475056909471,28.162173993239822,1.213178660896943,63.66106121617862,51.93797125923883,0.7976788130231398,1.1669989767031272,1312
1,408,70.63865594702965,26.651491478938745,1.209947843479571,62.016998148603996,54.709795004689326,0.7917960019941683,1.066600471518547,1304
1,416,72.72674866415743,28.232797870297517,1.198063000073388,66.45234987472828,55.40348351793292,0.7588874678664007,1.2036716656708295,1296
1,424,75.46921481663951,26.92741067510806,1.1896629674613723,65.09328783694843,53.35837832786071,0.7601801655579583,1.1266955581024873,1288
1,432,73.573935632194,27.343429554472326,1.1891491687564435,63.81257939062376,57.5689381278128,0.7776244753075197,1.3587276161813675,1280
1,440,72.66106524815135,27.021909241594738,1.198185043933444,66.5713554966128,56.705553936771224,0.7622899089001881,1.06497579840467,1272
1,448,77.33415617261292,28.094159889969987,1.2089106354194674,65.22092992936231,55.68906676029579,0.7686093410244393,1.1866412191145939,1264
1,456,73.16825529021662,26.83807219558185,1.2205829600522162,65.10626125443488,58.3687830979176,0.754987416082939,1.3855949327692447,1256
1,464,74.59870515887971,27.233061227830515,1.2075606471092777,65.3158727519854,58.72018131796366,0.7810504882861335,1.0505885476837251,1248
1,472,74.02207767369093,27.168788725387923,1.2156472733583712,67.40717326380178,58.465745377922055,0.7488762918671606,0.9414686357909554,1240
1,480,75.93132770087344,26.867183584670396,1.2232277258904198,65.69962810633905,57.420964532739866,0.7390642420418022,0.9249688094477477,1232
1,488,76.05743593515554,27.147005066167424,1.225982522673047,68.04161284522785,58.12461589076947,0.7851361551182396,0.8574498609164294,1224
1,496,76.41774146366389,26.888655546218516,1.2207741176331761,65.86604348653724,62.522652757826386,0.7633350801625749,0.5413766119942298,1216
1,504,76.7824849893217,27.500805571826554,1.210702918098135,66.37136786290326,58.45379625971145,0.7397135195226039,0.8562680528776738,1208
1,512,79.71239324168828,26.250507239007323,1.2024456068578162,68.39926247132125,56.88718126418334,0.7540480212952246,0.7051559406727145,1200
1,520,80.78845085854864,26.646298908813772,1.1992668727062727,67.32414440096744,57.52887937139019,0.7345062885433639,0.7743255426485884,1192
1,528,80.41208642163349,26.23976734099588,1.2021871332499927,68.32285921850912,57.820675483037064,0.7712050195849623,0.8264407711741342,1184
1,536,80.21343651639864,26.676054049558676,1.2172023145692765,66.16011715288332,59.59102926234099,0.7215156819813145,0.7185936152497248,1176
1,544,80.28912702766539,26.030685540177625,1.2116191920639097,69.86187438984393,57.150067033934995,0.7370000593101242,0.5736498718985101,1168
1,552,81.8609622263231,26.634409771350885,1.1994102909396036,70.04576944079625,55.58044628737917,0.769005035878175,0.8260729952581939,1160
1,560,86.04863317858523,25.612708130307595,1.2048704360744615,67.0200160953953,53.77853242188826,0.7633280681036577,0.9808530850756253,1152
1,568,83.546719607363,24.486128815504724,1.2037966841586212,67.5124098934493,55.26785221405892,0.739712507766371,1.0587496920683193,1144
1,576,84.78408197693341,24.471344695534547,1.194350926979592,67.32493787025334,54.48488256990144,0.7314040603619071,0.9539594621786113,1136
1,584,86.66062703958642,25.64930369705553,1.1866814690161003,68.1312063497134,55.36947502725184,0.7204897932741056,0.8619675022972582,1128
1,592,84.87548134671154,23.482411310553235,1.177391638062407,70.38069624790148,56.36399462394725,0.7025362524156692,0.9009310954245577,1120
1,600,85.53404239599138,24.277910985208692,1.1853688202258177,69.93901780358165,53.08760775696996,0.731037696571337,1.3431561416072286,1112
1,608,87.66715694528304,22.66003557116681,1.180398640160465,67.48756955067473,53.786286018076886,0.7448458854074317,1.1354459959872991,1104
1,616,86.34594643540653,23.115299593921346,1.1714600925952676,71.40444873757076,53.19486308459063,0.7131077847963476,1.044274390958971,1096
1,624,85.13424197676613,24.05355691896277,1.1639182104401609,70.38260993763033,53.225232280243596,0.7149471272104875,1.3452779768146526,1088
1,632,86.65954026715833,22.68881482163149,1.1758752239179169,71.90329926982996,52.75583446710823,0.7039668816085619,1.418355628084365,1080
1,640,87.75126049789995,23.567077425948735,1.1871328303657698,70.95804444565792,51.80617978510664,0.7101985900724581,1.3855522823213684,1072
1,648,87.42865650687096,23.094912719662346,1.196001554706863,71.5038402753114,54.846653361881756,0.6947360668518688,1.2985186754544147,1064
1,656,87.69465117732443,22.296125904912316,1.1932399527996793,69.76749589999113,54.89321663968358,0.6919190197368453,1.2867442192555465,1056
1,664,88.5142893537682,22.271289719321256,1.169853740478297,72.76385622890939,50.220603692909094,0.6999376703940426,1.031769115494901,1048
1,672,90.43558026674586,22.08186695519346,1.1673209935936937,71.84677686852686,53.37233079141008,0.7082342454318717,1.0816834396346726,1040
1,680,89.55632320341397,21.976114621664344,1.1601758107982707,67.25987021468983,53.609207348994474,0.7130063235570103,0.9630395408789235,1032
1,688,88.13653788374586,22.326966854633483,1.1558752243620796,70.91830395808263,56.05271750255387,0.6617011948741649,1.1761247673931263,1024
1,696,88.05955237649857,22.374727000433758,1.1757383290163883,71.73958649966127,51.132626128521686,0.708717286402531,0.7324856094340431,1016
1,704,87.72507871158766,21.641841263428937,1.1720540422402461,73.07743645510928,54.51325361809889,0.713590832394816,0.8760938503188386,1008
1,712,87.24063196758485,23.266273744671796,1.176537203773006,72.3405217784561,53.6263467355145,0.7017738250688126,0.816721542904727,1000
1,720,89.08842133580656,22.578851087766544,1.1772798522132497,73.50141860658468,53.55529356596587,0.712900909803834,0.8814407477846216,992
1,728,90.02636531264504,23.28987219977007,1.1765518884954942,71.13472977283722,56.65968267873859,0.6660478556241671,0.9031470548043399,984
1,736,89.04001034573861,22.997134576434643,1.1785610135156648,71.8679655787215,54.552899584426854,0.7071754407481802,0.5139766802557051,976
1,744,88.4653081578647,23.39057507486568,1.1639317493541164,72.32092608967176,56.37982006807483,0.6828847978564205,0.8191413638369778,968
1,752,88.16187090104222,23.833107702974207,1.1612509476132928,73.834763816705,54.34917829930904,0.7073060872967112,0.7632722124082401,960
1,760,86.16437342374769,23.924897611714233,1.179085872486782,73.0990539393188,60.64481750872378,0.6769996940256097,0.697787682942542,952
1,768,93.13533654631662,23.844007429917962,1.1888077447809668,71.88423239979774,60.50364310431929,0.6882404268128078,0.9310994746811101,944
1,776,90.74443278053867,23.375901003995452,1.1867907957310475,73.18470211098476,59.31339533607936,0.6999297517443341,1.2094552592103385,936
1,784,89.9898709985995,24.70634722844245,1.1774174690802703,74.14649740609242,59.56444499309211,0.6579133155668883,1.297815290382035,928
1,792,89.12487917296448,24.470737641860566,1.1794164830249096,72.22620472297466,60.071272473927635,0.6840567877053024,1.446340129648241,920
1,800,87.21209608119761,25.69138013261618,1.1764987892260899,78.12849680127349,64.45921576749593,0.6616953626770646,1.318228902811877,912
1,808,89.71306249031433,25.097331003981,1.1843935322070962,77.80013019051599,60.81699084681452,0.6539682014646025,1.5509776735664895,904
1,816,89.5662116847223,25.375020921065143,1.167677282720116,79.6718643357033,63.0569872001577,0.6651651940293504,1.3213613300650895,896
1,824,87.56165970296138,24.835128319927207,1.1767386169017442,78.44698293535279,59.74895997197765,0.6557556496977858,1.2832215049847067,888
1,832,95.83293727403067,23.915914523715973,1.179406567912714,78.98279255876677,61.118072364009606,0.6825224106967446,1.315931767040573,880
1,840,90.31901540826614,24.465912970239902,1.172518229352171,75.37814531528815,67.01993911955438,0.6707377485303427,1.1494060885117319,872
1,848,86.27967152157908,24.929770217720346,1.1731310921317952,75.7447549779777,65.02485667899519,0.6830835282399096,1.086858214856607,864
1,856,90.01357684752612,23.954514794193187,1.1719414211667614,76.19285426374375,65.36505673754557,0.6578363004177893,1.3223207762025797,856
1,864,89.66211849710298,23.395304278616972,1.1697603668119212,75.11002558565683,67.48286746576258,0.6810825711854468,1.2703209201297243,848
1,872,85.56719956591573,24.477967833321262,1.1585845758288458,75.55077401872117,66.03670693643468,0.662392514881038,1.015001725334422,840
1,880,91.95147567826763,24.204623900622753,1.160074013346032,77.12351645942954,66.93773272050552,0.639864052174062,0.9912770997966874,832
1,888,87.32770454502999,24.835284458498112,1.1525196265545248,77.26723131550604,66.40426870494142,0.6592426774425256,0.8430149484209629,824
1,896,87.65100570814255,24.284489787321633,1.1422899879750132,78.01962768448472,66.31828734268773,0.6680528469134835,0.8326854135835725,816
1,904,87.31863851244921,23.07687850300967,1.1420720924986658,76.00019439423798,66.02440835692279,0.6521821729712228,0.6982210232115817,808
1,912,89.07287611455212,23.291215216077656,1.128428962137723,77.01819576566068,64.91981534461459,0.6603937176104885,0.5831633594112847,800
1,920,91.91172287679463,24.24994822371459,1.1221570630312645,78.19250442416282,66.10995921104946,0.6574869369936778,0.5467193377750673,792
1,928,91.36720481481665,22.4789739467965,1.1346328825617595,76.71801973833298,63.72577048579424,0.6579977632573347,0.9320827154566501,784
1,936,84.9337481149119,21.21641988493252,1.1278707193336175,79.53854748326246,65.48227684527588,0.6658632038440048,0.6737745947900283,776
1,944,87.86161607220816,21.80699744011822,1.113646361350861,76.39142485648425,62.23487531108063,0.6656346097880935,0.9132952085417929,768
1,952,93.61439012932014,20.931852057614257,1.1154878330751017,77.70697693389158,62.31584834474105,0.6310568454904325,0.8512703847134845,760
1,960,92.02744679022346,21.778579799620918,1.1241688601703386,77.4130410543349,61.7651943351863,0.6489672941323298,0.743455484928612,752
1,968,95.33024798567617,20.849891694133262,1.1165871334609376,80.52052507510592,62.04013279638952,0.6726928737726547,1.0942889534768165,744
1,976,91.45321646243782,21.517868596160945,1.1114780863064118,76.60687086363782,60.006361170851555,0.6649050796841578,0.9979839895431468,736
1,984,92.43159050809673,20.504123025525725,1.115380511676965,78.8831006513332,58.54436863210946,0.6405956126874475,1.2431723907091672,728
1,992,91.43859489625227,20.557949262490414,1.099390306603574,80.51946040487343,59.5382297397296,0.6136671956328179,1.663171510778462,720
1,1000,94.72855604850334,20.83329582154557,1.111758779221191,78.61506306252791,59.0033165114063,0.6644472652784692,1.1114259576983496,712
1,1008,92.96644611688386,20.09616240146909,1.1184983913527373,80.17316932091117,58.40932187292638,0.680784741869394,1.4374711913431566,704
1,1016,95.26732480772505,19.37477072733988,1.1100139175814385,78.15701839803539,59.26405294376787,0.6251682273747767,1.379999069189927,696
1,1024,91.78035613589847,20.099356096309524,1.1004961757339498,82.7551416406169,55.245950280037505,0.6478399363262144,1.3328521358145136,688
1,1032,95.01305047576679,19.482518267567603,1.1071639165980716,80.79184894371743,58.05186274907234,0.6269857100157401,1.299618770078193,680
1,1040,95.37304705390528,20.099706851874156,1.100126115400937,80.50403696255452,56.21600751694612,0.6748050892405625,1.1751251734515658,672
1,1048,94.7389121167258,19.95590425594753,1.1049402600536924,82.08343675131684,59.947797426077095,0.6553684312444056,0.8499242385039901,664
1,1056,95.53100076351858,20.1091785422951,1.097890117853103,81.10231170916963,60.87138199221967,0.6534736442282412,1.2092818121430844,656
1,1064,99.85911300195923,20.70171744065186,1.1008134440019564,87.9063922727335,57.32392221782102,0.6638409573473204,1.3475578751748918,648
1,1072,103.65899817918398,19.785123491520245,1.0876269959900815,83.68459295145085,59.01695471694335,0.6309673108518394,0.7994323556567916,640
1,1080,98.43991056715821,20.240750930095896,1.085297273595286,83.95184579277586,62.24812568918605,0.6311003618460834,0.79626429732339,632
1,1088,102.20422164493053,21.25150762749297,1.079580302594104,83.26351261986504,60.15600479960959,0.6318202494743608,0.880879738237252,624
1,1096,105.15373873466335,20.16243247292836,1.0691754463844727,83.30880782256644,59.330314928814126,0.6359384396470635,0.6310944531656448,616
1,1104,105.28444537766848,21.27824057799121,1.067431365179849,82.3953759001006,62.76315666165373,0.6309943553358188,0.6215933256504003,608
1,1112,103.07769905805611,20.710717684913597,1.06134427642007,83.11416075927121,62.40067207896995,0.6160526047590243,0.6267854246420618,600
1,1120,103.11528184728385,19.262934914342782,1.0843650412555466,81.89164039504874,64.28508724789573,0.6327052601708996,0.8848314082267204,592
1,1128,104.00546669641827,20.51395280593424,1.0974918136213676,83.50624389242392,61.390937582511896,0.608462180748492,0.7417094331435924,584
1,1136,108.13858063075993,20.259057441571912,1.0838404372710657,80.19131236871284,64.25849803808575,0.6424517250300475,0.7566291090114488,576
1,1144,104.9002194217649,21.54356428277395,1.071732052466389,82.52783293727344,63.30614675263149,0.6250253737191569,0.9032117335760813,568
1,1152,102.47771485398097,20.95554895533319,1.0817102510473726,84.90582804150068,68.0945448968842,0.6194538736295749,0.8780020339472716,560
1,1160,106.27187787371014,20.661077129051566,1.0887576538806327,82.86863135572331,65.59227059693444,0.5945910704275589,0.989280311222351,552
1,1168,109.08648345524021,21.4149429655343,1.091673981736377,87.23928307849543,71.16073078220367,0.5917494233236203,1.3654577212182997,544
1,1176,104.76014518748974,21.402597387823377,1.0838724216650295,85.11027209658569,67.81963950681357,0.6113566232793922,1.3356952344155955,536
1,1184,106.05288459438188,21.288640845385125,1.0868579233917284,81.92782628216008,66.79132979085429,0.6046457010996882,1.3776160946327265,528
1,1192,110.7681876441678,22.400820457467997,1.0959149168793072,83.48154180477638,70.83970045991455,0.6098942112743849,1.1433405513030457,520
1,1200,106.22445028127377,20.685663520014767,1.0949208487340965,82.92811851065844,67.33524808529324,0.6001788066276964,1.5129269306561273,512
1,1208,108.72081491669712,21.323790051585647,1.102383387842633,82.21891163110239,70.20007157129662,0.631411846127927,1.344428631113475,504
1,1216,107.5840509540061,22.22136547620382,1.109678717930029,84.83764098947246,69.89540284377594,0.6125888932887367,1.2476965790541352,496
1,1224,108.98792190539633,21.030008638399504,1.1174025208004565,85.92924979375049,71.75192269329281,0.616725495445091,1.3419453047370034,488
1,1232,110.91363501607167,21.266863179112196,1.119113435235283,84.39936701147539,71.25727820793243,0.6027431985687761,1.1449386381026763,480
1,1240,109.1575416005262,21.346422716927464,1.1110005904710525,85.5108124308376,71.5995449007691,0.6109775987784766,1.281257086443747,472
1,1248,108.23375747210856,21.18470629229011,1.1211780255543293,86.94398182631082,71.73660608223747,0.5840379303853086,0.8937523457535071,464
1,1256,109.66966341240541,21.16768726932303,1.1349301832363823,86.0194051639902,73.34462358753962,0.6263749894840391,1.0784423649111075,456
1,1264,107.4686042914351,20.287415240142288,1.1459743967070153,85.68452709707653,74.69794486696141,0.572326274671576,1.1424318819068129,448
1,1272,108.2902070072018,21.454164072935903,1.1352918612388787,85.90421759117157,74.42017335404059,0.5763696611973469,0.8205501473777956,440
1,1280,107.21130799742473,20.098981586842022,1.1327254369239106,86.37967323295584,71.80335529307088,0.5876756266068391,0.8029333897110658,432
1,1288,109.89202074189683,21.18302704947417,1.1307139078366382,87.51019689409938,72.72331788752383,0.5693671438406408,0.9064135952769861,424
1,1296,108.58932098838808,19.90918910587627,1.1393415986773885,86.80395057399801,69.96633569033398,0.5923852338723737,0.7216438836664254,416
1,1304,111.21663079513675,19.34119257739481,1.1410901370439683,89.9632601314401,69.18876031370638,0.5789359176624665,0.8400003381944443,408
1,1312,109.25829440238066,19.528956359233142,1.1275538910655623,87.92791601990716,71.68042407352746,0.569166053615512,0.7676114335760068,400
1,1320,108.09897427612412,19.327898590524025,1.1201597961053262,86.46287081742031,70.6019627546009,0.5746556504641661,0.7299640256050401,392
1,1328,111.36273821576751,19.59426354597472,1.126961133615929,87.10435350238762,73.71203319430933,0.5641318721739669,0.5440093807128845,384
1,1336,109.65436045612921,18.912157512835655,1.1252401563354062,89.85230636085973,71.53523203135694,0.5569113626564872,0.8714351341268751,376
1,1344,105.73387483934661,18.037628340492383,1.1379317395478623,86.59860830990044,66.42670090512905,0.5589463348460187,1.1079226138758165,368
1,1352,113.83049117379238,19.143886725464583,1.1406980350340052,85.87966415142213,69.46997148925743,0.5640908314213611,1.268552365961703,360
1,1360,111.37942178945005,18.279872050784434,1.1310502291229132,87.94582612741195,69.12400020031781,0.5802400618701027,1.2991725873804434,352
1,1368,109.87097283985057,17.27416460153581,1.132648314946862,86.54275341264758,66.27417148607917,0.5661902775298229,1.4448455102508493,344
1,1376,110.95833766588505,17.516228725456394,1.1313008354114475,89.96825232504085,67.5722422157609,0.5424006920165145,1.2186106135100854,336
1,1384,106.23501500768411,16.72652905659397,1.1448091224129966,87.25685326149093,66.41207113137192,0.5582218943288892,1.181786787068728,328
1,1392,107.29027983277327,16.664334777497455,1.1574136287118413,88.8804253876855,66.40822151494854,0.559560828529508,1.1559111592945763,320
1,1400,110.83040787602131,17.472959265231662,1.1777618859346946,88.76833677948498,65.12815142514248,0.5564512560547163,1.4698192477426595,312
1,1408,108.72004055028668,17.459866268779923,1.1781995779615697,86.24594724948491,66.64704938689084,0.530692105889447,1.1047278172849784,304
1,1416,107.88805702291894,18.045528642927483,1.164651557842182,91.35376273866623,66.8033842362151,0.5250136228436229,1.2801852177108812,296
1,1424,109.7458295465934,15.353597706931243,1.155376835971162,89.9437883893207,64.54721629676025,0.5402584993441961,1.2661589247097904,288
1,1432,113.56621847206992,17.242509140051837,1.1565049760167028,89.75984183085346,63.53957229190439,0.5436983036388314,1.162377157869854,280
1,1440,110.75184837741861,16.948169938338093,1.1596152073349328,91.04110700182633,65.46985189259364,0.5462375461754043,0.8854468431592917,272
1,1448,110.56993085393945,16.50002092403449,1.1851224627303538,88.00131976105686,66.52991768086842,0.53909070454637,1.1782534529420006,264
1,1456,113.50133327185043,17.341520157386014,1.1842479383763944,90.86146153898201,62.569837257337184,0.5176153782043528,0.8823973175700525,256
1,1464,111.13113450638409,17.62825671602034,1.1664447325103409,88.92373239832489,66.96164676448781,0.5455656932833518,0.6735970828558926,248
1,1472,112.59335174832049,17.44522073564777,1.1558883113872012,88.70859331695094,67.89998549830504,0.5232091241001712,0.7113905383899721,240
1,1480,111.20241482777016,18.51036600392985,1.1671864291980838,90.23890715453007,67.81793627310579,0.5352096006943661,0.4684545942002275,232
1,1488,110.27220370978448,17.79884845220265,1.169302546946477,90.80187244523992,71.35593229035251,0.5432157433442234,0.3234889404058713,224
1,1496,110.68644779927392,17.48469008129542,1.178714718230832,93.85175088990394,66.0933588127652,0.5292042888134154,0.6554508506204444,216
1,1504,107.33311980954974,18.423297450544965,1.1729741890072432,92.20703923950799,72.32172251891787,0.5003309689893236,0.5485431410647723,208
1,1512,114.04840358333543,18.225671561688984,1.1654561412327624,91.44082659745445,68.73149874765544,0.5382593688496266,0.7478293669691445,200
1,1520,117.56342682371458,18.174901242457636,1.1761177704113974,92.15493845056653,71.56189473973022,0.5173943872197709,0.7259167959210838,192
1,1528,110.43336359844747,17.740270363547747,1.1681287622373382,94.43327424863726,70.72982762638573,0.5414439507222968,0.8210362533830871,184
1,1536,114.18348903570897,18.133843499060973,1.1572387242000135,92.01600016601107,72.09930579017174,0.5402335836262735,0.9713437453633672,176
1,1544,113.58632501426786,17.961716682261944,1.14736547029156,90.4944556773457,76.39167059927468,0.5164826076826433,1.0090675952737658,168
1,1552,118.55339257886801,18.993393986735363,1.148770216383831,92.64188621952746,70.93961938122261,0.49776949872522414,1.3048595069103688,160
1,1560,116.66921771241658,19.22764422648686,1.1258340628767884,94.4226251909431,72.38978008604744,0.5064368264391377,1.171721702213495,152
1,1568,114.89836137395964,18.172806410866244,1.1210967849887912,95.87735359351854,76.88950511913731,0.5204539974886498,1.0045384713852594,144
1,1576,118.87367300541767,18.728781221622054,1.1445660481326265,94.5360315547056,76.62745275930469,0.4970680704155321,1.191136232789828,136
1,1584,120.1591983713516,18.280540841202757,1.1514594028750664,92.82771796169888,77.6628154637056,0.49777391102752877,1.3897884334240207,128
1,1592,120.47832362839154,17.77631660927101,1.1278249236720153,93.66173290474289,76.06350111807163,0.4737708171040606,1.0775747586581061,120
1,1600,120.61525033166735,18.233384287938584,1.1359624477796169,91.75125705072385,78.68065830876286,0.5158638785682148,1.3344554356425802,112
1,1608,122.603214081962,17.356590801548975,1.133828103833281,92.5168746682143,78.13306970724665,0.48972366431346587,1.2014985355173176,104
1,1616,123.59507590843984,19.436150231659592,1.120552522848496,95.45054711782453,78.20753003870475,0.49043081527238463,1.0027134147709496,96
1,1624,120.01701533231325,17.799369267346997,1.1010937096636428,93.34690508103729,76.87472278195615,0.4910759399057449,1.053319453874891,88
1,1632,121.72821865179891,18.077590710014103,1.100493516404806,97.14110642795634,73.77919867330027,0.4933474837867531,1.2128003896787343,80
1,1640,125.24833818609895,18.527352982495465,1.0934537642740039,94.02704299807448,80.36077682234563,0.49657082751706877,0.7962780395931038,72
1,1648,127.0897605336327,17.674555689872502,1.0981974629421716,94.26764130104729,79.94516309761359,0.4817295799529709,1.0859946576402857,64
1,1656,128.15700962054783,17.444865998924453,1.0996995927407165,95.46150395648804,79.41413871060071,0.4831439997287308,0.7095930264843726,56
1,1664,127.21485228135622,17.973537363132152,1.0991084629508414,95.85480561877742,77.79473412806477,0.4807277487807255,0.7523673709751705,48
1,1672,124.08033262106186,16.852023954425963,1.0783276433467208,94.58205840783475,77.35279566766212,0.4881647271554978,0.7780845261519311,40
1,1680,124.24430223532197,16.97262577421351,1.066865564646654,93.78642396514371,77.2209805119903,0.47273634828741357,0.6802266265182118,32
